code_commune,annee,trimestre,prix_m2_median,surface_median,nb_transactions,type_bien_mode,inflation,dist_gare_km,gares_1km,gares_2km,lat_commune,lon_commune,dist_metro_km,metros_500m,metros_1km,prix_m2_median_dvf,surface_median_dvf,nb_transactions_dvf,pieces_median,surface_terrain_median,lots_median,type_bien_mode_dvf
77011,2022.0,4.0,446.6666666666667,300.0,1,local industriel. commercial ou assimilé,6.966666666666666,7.7418426665395,0,0,48.20900229871506,2.6041170623312744,60.4155929527514,0,0,134000.0,0.0,3.0,0.0,,1.0,Dépendance
77011,2023.0,2.0,1607.8196721311476,122.0,1,maison,6.066666666666666,7.7418426665395,0,0,48.20900229871506,2.6041170623312744,60.4155929527514,0,0,196154.0,0.0,7.0,0.0,465.0,0.0,Dépendance
77011,2023.0,4.0,6176.470588235294,48.0,4,maison,4.166666666666667,7.7418426665395,0,0,48.20900229871506,2.6041170623312744,60.4155929527514,0,0,245000.0,28.0,8.0,0.5,899.0,0.0,Maison
77011,2024.0,2.0,1416.2162162162165,185.0,1,maison,2.5,7.7418426665395,0,0,48.20900229871506,2.6041170623312744,60.4155929527514,0,0,262000.0,0.0,8.0,0.0,664.0,0.0,Dépendance
77011,2025.0,2.0,2079.5454545454545,88.0,1,maison,0.7999999999999999,7.7418426665395,0,0,48.20900229871506,2.6041170623312744,60.4155929527514,0,0,183000.0,88.0,2.0,4.0,198.0,0.0,Maison
77012,2021.0,1.0,750.0,40.0,1,maison,1.0,12.681648684610051,0,0,48.66563801421518,3.3472917686352597,59.58494574089944,0,0,30000.0,40.0,3.0,1.0,373.0,0.0,Maison
77012,2022.0,4.0,1656.862745098039,102.0,1,maison,6.966666666666666,12.681648684610051,0,0,48.66563801421518,3.3472917686352597,59.58494574089944,0,0,169000.0,102.0,1.0,4.0,200.0,0.0,Maison
77012,2023.0,4.0,537.6344086021505,93.0,1,maison,4.166666666666667,12.681648684610051,0,0,48.66563801421518,3.3472917686352597,59.58494574089944,0,0,50000.0,46.5,3.0,2.0,156.0,0.0,Dépendance
77012,2024.0,4.0,1904.042553191489,109.5,2,maison,1.7,12.681648684610051,0,0,48.66563801421518,3.3472917686352597,59.58494574089944,0,0,230000.0,94.0,6.0,4.0,724.5,0.0,Maison
77013,2020.0,3.0,2484.848484848485,165.0,1,maison,0.3666666666666667,4.024675374497168,0,0,48.84082252003694,3.10462667726963,38.13461831082997,0,0,410000.0,165.0,7.0,6.0,1371.0,0.0,Maison
77013,2021.0,1.0,3076.923076923077,65.0,2,maison,1.0,4.024675374497168,0,0,48.84082252003694,3.10462667726963,38.13461831082997,0,0,200000.0,0.0,10.0,0.0,810.0,0.0,Dépendance
77013,2021.0,4.0,2187.076923076923,130.0,1,maison,3.3333333333333335,4.024675374497168,0,0,48.84082252003694,3.10462667726963,38.13461831082997,0,0,184520.0,130.0,7.0,5.0,986.0,0.0,Maison
77013,2022.0,1.0,2141.0579345088163,119.0,5,maison,4.2,4.024675374497168,0,0,48.84082252003694,3.10462667726963,38.13461831082997,0,0,850000.0,73.0,10.0,3.0,1000.0,0.0,Maison
77013,2022.0,2.0,1960.7843137254904,102.0,2,maison,5.8999999999999995,4.024675374497168,0,0,48.84082252003694,3.10462667726963,38.13461831082997,0,0,200000.0,102.0,3.0,4.0,2820.0,0.0,Maison
77013,2022.0,4.0,1973.684210526316,152.0,2,maison,6.966666666666666,4.024675374497168,0,0,48.84082252003694,3.10462667726963,38.13461831082997,0,0,241501.0,0.0,24.0,0.0,3666.5,0.0,Dépendance
77013,2023.0,3.0,3534.4827586206898,58.0,1,maison,5.5,4.024675374497168,0,0,48.84082252003694,3.10462667726963,38.13461831082997,0,0,205000.0,29.0,3.0,2.0,501.0,0.0,Dépendance
77013,2023.0,4.0,2035.3521126760563,142.0,3,maison,4.166666666666667,4.024675374497168,0,0,48.84082252003694,3.10462667726963,38.13461831082997,0,0,175000.0,93.5,6.0,3.5,526.5,0.0,Maison
77013,2024.0,1.0,1968.75,160.0,1,maison,3.0,4.024675374497168,0,0,48.84082252003694,3.10462667726963,38.13461831082997,0,0,315000.0,80.0,3.0,2.5,175.0,0.0,Dépendance
77014,2020.0,1.0,2743.9024390243903,85.0,17,maison,1.3666666666666665,0.6208584179541413,1,1,48.41117092161465,2.7282618655821724,44.24801619949526,0,0,200500.0,62.0,25.0,3.0,200.0,1.0,Maison
77014,2020.0,2.0,2816.326530612245,73.0,11,appartement,0.3333333333333333,0.6208584179541413,1,1,48.41117092161465,2.7282618655821724,44.24801619949526,0,0,215000.0,40.0,19.0,2.0,249.0,1.0,Appartement
77014,2020.0,3.0,2648.4728506787333,76.0,18,appartement,0.3666666666666667,0.6208584179541413,1,1,48.41117092161465,2.7282618655821724,44.24801619949526,0,0,148000.0,60.0,27.0,2.0,153.0,1.0,Appartement
77014,2020.0,4.0,3204.3142694551143,70.5,6,appartement,0.1,0.6208584179541413,1,1,48.41117092161465,2.7282618655821724,44.24801619949526,0,0,170000.0,13.0,12.0,1.0,106.5,1.0,Appartement
77014,2021.0,1.0,3144.927536231884,60.0,41,appartement,1.0,0.6208584179541413,1,1,48.41117092161465,2.7282618655821724,44.24801619949526,0,0,217000.0,30.0,83.0,0.0,159.0,1.0,Dépendance
77014,2021.0,2.0,1943.137254901961,61.0,28,appartement,1.7666666666666666,0.6208584179541413,1,1,48.41117092161465,2.7282618655821724,44.24801619949526,0,0,110000.0,0.0,65.0,0.0,448.0,2.0,Dépendance
77014,2021.0,3.0,2812.5,62.0,41,appartement,2.1999999999999997,0.6208584179541413,1,1,48.41117092161465,2.7282618655821724,44.24801619949526,0,0,157500.0,9.0,95.0,0.5,344.0,1.0,Dépendance
77014,2021.0,4.0,2583.3333333333335,61.0,35,appartement,3.3333333333333335,0.6208584179541413,1,1,48.41117092161465,2.7282618655821724,44.24801619949526,0,0,151300.0,9.0,83.0,0.0,114.0,1.0,Dépendance
77014,2022.0,1.0,2986.842105263158,59.0,24,appartement,4.2,0.6208584179541413,1,1,48.41117092161465,2.7282618655821724,44.24801619949526,0,0,143400.0,0.0,67.0,0.0,658.0,1.0,Dépendance
77014,2022.0,2.0,3339.522546419098,70.0,28,appartement,5.8999999999999995,0.6208584179541413,1,1,48.41117092161465,2.7282618655821724,44.24801619949526,0,0,200000.0,8.0,67.0,0.0,540.0,1.0,Dépendance
77014,2022.0,3.0,2912.280701754386,60.0,37,appartement,6.533333333333334,0.6208584179541413,1,1,48.41117092161465,2.7282618655821724,44.24801619949526,0,0,166000.0,0.0,99.0,0.0,263.5,1.0,Dépendance
77014,2022.0,4.0,3141.297165710311,59.0,34,appartement,6.966666666666666,0.6208584179541413,1,1,48.41117092161465,2.7282618655821724,44.24801619949526,0,0,178000.0,0.0,95.0,0.0,89.5,1.0,Dépendance
77014,2023.0,1.0,2820.4868154158216,62.0,20,appartement,7.0,0.6208584179541413,1,1,48.41117092161465,2.7282618655821724,44.24801619949526,0,0,190000.0,0.0,57.0,0.0,243.0,1.0,Dépendance
77014,2023.0,2.0,3531.907894736842,59.5,38,appartement,6.066666666666666,0.6208584179541413,1,1,48.41117092161465,2.7282618655821724,44.24801619949526,0,0,180000.0,24.0,79.0,0.0,60.0,1.0,Dépendance
77014,2023.0,3.0,3144.8064516129034,59.0,22,appartement,5.5,0.6208584179541413,1,1,48.41117092161465,2.7282618655821724,44.24801619949526,0,0,202850.0,0.0,48.0,0.0,474.0,1.0,Dépendance
77014,2023.0,4.0,3000.0,60.0,39,appartement,4.166666666666667,0.6208584179541413,1,1,48.41117092161465,2.7282618655821724,44.24801619949526,0,0,150000.0,0.0,90.0,0.0,65.0,1.0,Dépendance
77014,2024.0,1.0,2638.28125,68.5,20,appartement,3.0,0.6208584179541413,1,1,48.41117092161465,2.7282618655821724,44.24801619949526,0,0,164000.0,0.0,42.0,0.0,391.0,1.0,Dépendance
77014,2024.0,2.0,2357.471264367816,63.0,34,appartement,2.5,0.6208584179541413,1,1,48.41117092161465,2.7282618655821724,44.24801619949526,0,0,171200.0,0.0,91.0,0.0,215.0,1.0,Dépendance
77014,2024.0,3.0,3493.022609340252,52.5,18,appartement,2.1,0.6208584179541413,1,1,48.41117092161465,2.7282618655821724,44.24801619949526,0,0,144000.0,0.0,42.0,0.0,172.0,1.0,Dépendance
77014,2024.0,4.0,2816.5205479452056,73.0,47,appartement,1.7,0.6208584179541413,1,1,48.41117092161465,2.7282618655821724,44.24801619949526,0,0,205606.0,28.0,133.0,0.0,3360.0,0.0,Local industriel. commercial ou assimilé
77014,2025.0,1.0,3171.195652173913,60.5,8,appartement,1.2,0.6208584179541413,1,1,48.41117092161465,2.7282618655821724,44.24801619949526,0,0,246000.0,0.0,22.0,0.0,46.0,2.0,Dépendance
77014,2025.0,2.0,2587.5,66.0,11,appartement,0.7999999999999999,0.6208584179541413,1,1,48.41117092161465,2.7282618655821724,44.24801619949526,0,0,187000.0,0.0,27.0,0.0,368.0,1.0,Dépendance
77014,2025.0,3.0,2000.0,60.0,9,appartement,0.8500000000000001,0.6208584179541413,1,1,48.41117092161465,2.7282618655821724,44.24801619949526,0,0,126250.0,0.0,24.0,0.0,243.0,2.0,Dépendance
77014,2025.0,4.0,2435.193871169481,75.5,12,appartement,,0.6208584179541413,1,1,48.41117092161465,2.7282618655821724,44.24801619949526,0,0,173000.0,18.0,25.0,0.0,80.5,2.0,Dépendance
77015,2022.0,3.0,1750.0,120.0,1,maison,6.533333333333334,14.294598058833351,0,0,48.399352155816786,3.3384384621359877,74.39614605962758,0,0,210000.0,60.0,2.0,1.5,728.0,0.0,Dépendance
77016,2020.0,1.0,2014.9253731343283,67.0,4,maison,1.3666666666666665,0.4032251483723751,1,1,48.22716352455758,2.708329865991183,61.264586387699474,0,0,135000.0,67.0,4.0,4.0,654.0,0.0,Maison
77016,2020.0,3.0,2142.8571428571427,60.0,3,maison,0.3666666666666667,0.4032251483723751,1,1,48.22716352455758,2.708329865991183,61.264586387699474,0,0,159000.0,60.0,4.0,3.0,472.5,0.0,Maison
77016,2020.0,4.0,2164.6341463414633,82.0,1,maison,0.1,0.4032251483723751,1,1,48.22716352455758,2.708329865991183,61.264586387699474,0,0,177500.0,82.0,4.0,3.0,442.5,0.0,Maison
77016,2021.0,1.0,2247.331081081081,78.5,2,maison,1.0,0.4032251483723751,1,1,48.22716352455758,2.708329865991183,61.264586387699474,0,0,159200.0,37.0,4.0,3.0,430.0,0.0,Maison
77016,2021.0,2.0,2342.8571428571427,35.0,2,maison,1.7666666666666666,0.4032251483723751,1,1,48.22716352455758,2.708329865991183,61.264586387699474,0,0,82000.0,35.0,2.0,2.0,150.0,0.0,Maison
77016,2021.0,3.0,1366.6666666666667,90.0,3,maison,2.1999999999999997,0.4032251483723751,1,1,48.22716352455758,2.708329865991183,61.264586387699474,0,0,123000.0,90.0,11.0,4.0,364.0,0.0,Maison
77016,2021.0,4.0,1571.428571428571,87.0,8,maison,3.3333333333333335,0.4032251483723751,1,1,48.22716352455758,2.708329865991183,61.264586387699474,0,0,95500.0,87.0,10.0,3.0,1030.0,0.0,Maison
77016,2022.0,1.0,2895.891472868217,129.0,3,maison,4.2,0.4032251483723751,1,1,48.22716352455758,2.708329865991183,61.264586387699474,0,0,296785.0,129.0,8.0,6.0,2111.5,0.0,Maison
77016,2022.0,2.0,2057.1428571428573,100.0,9,local industriel. commercial ou assimilé,5.8999999999999995,0.4032251483723751,1,1,48.22716352455758,2.708329865991183,61.264586387699474,0,0,216000.0,67.5,16.0,0.0,632.0,0.0,Dépendance
77016,2022.0,3.0,1375.0,120.0,3,maison,6.533333333333334,0.4032251483723751,1,1,48.22716352455758,2.708329865991183,61.264586387699474,0,0,112400.0,38.5,10.0,0.0,345.0,0.0,Dépendance
77016,2022.0,4.0,2016.6666666666663,82.5,2,maison,6.966666666666666,0.4032251483723751,1,1,48.22716352455758,2.708329865991183,61.264586387699474,0,0,165000.0,0.0,13.0,0.0,326.0,0.0,Dépendance
77016,2023.0,2.0,1266.6666666666667,60.0,1,maison,6.066666666666666,0.4032251483723751,1,1,48.22716352455758,2.708329865991183,61.264586387699474,0,0,41250.0,30.0,4.0,1.5,448.0,0.0,Dépendance
77016,2023.0,3.0,1926.229508196721,122.0,3,maison,5.5,0.4032251483723751,1,1,48.22716352455758,2.708329865991183,61.264586387699474,0,0,235000.0,10.0,8.0,1.0,944.0,0.0,Maison
77016,2023.0,4.0,1300.0,112.5,2,maison,4.166666666666667,0.4032251483723751,1,1,48.22716352455758,2.708329865991183,61.264586387699474,0,0,127500.0,0.0,14.0,0.0,220.0,0.5,Dépendance
77016,2024.0,2.0,2333.3333333333335,60.0,1,maison,2.5,0.4032251483723751,1,1,48.22716352455758,2.708329865991183,61.264586387699474,0,0,140000.0,0.0,3.0,0.0,1427.0,0.0,Dépendance
77016,2024.0,4.0,3947.368421052632,38.0,2,maison,1.7,0.4032251483723751,1,1,48.22716352455758,2.708329865991183,61.264586387699474,0,0,82500.0,38.0,4.0,3.0,626.0,0.0,Maison
77016,2025.0,1.0,763.1578947368421,38.0,3,appartement,1.2,0.4032251483723751,1,1,48.22716352455758,2.708329865991183,61.264586387699474,0,0,39000.0,0.0,7.0,0.0,,2.0,Dépendance
77016,2025.0,2.0,484.2105263157895,95.0,3,maison,0.7999999999999999,0.4032251483723751,1,1,48.22716352455758,2.708329865991183,61.264586387699474,0,0,51780.41,82.0,5.0,1.0,500.0,0.0,Maison
77018,2020.0,1.0,4005.61797752809,96.0,9,maison,1.3666666666666665,3.6214794965031376,0,0,48.85335867675079,2.8252214943266845,17.6619817962789,0,0,294000.0,82.5,14.0,4.0,423.5,0.0,Maison
77018,2020.0,2.0,4965.517241379311,39.0,3,appartement,0.3333333333333333,3.6214794965031376,0,0,48.85335867675079,2.8252214943266845,17.6619817962789,0,0,260000.0,0.0,9.0,0.0,103.5,1.0,Dépendance
77018,2020.0,3.0,4064.516129032258,62.0,3,appartement,0.3666666666666667,3.6214794965031376,0,0,48.85335867675079,2.8252214943266845,17.6619817962789,0,0,868924.6,54.0,13.0,0.0,859.5,0.0,Dépendance
77018,2020.0,4.0,3858.2394092499026,120.5,6,maison,0.1,3.6214794965031376,0,0,48.85335867675079,2.8252214943266845,17.6619817962789,0,0,305000.0,75.0,8.0,4.0,313.0,0.0,Maison
77018,2021.0,1.0,4599.455393430099,80.0,14,maison,1.0,3.6214794965031376,0,0,48.85335867675079,2.8252214943266845,17.6619817962789,0,0,357739.66,70.0,25.0,1.0,383.5,1.0,Maison
77018,2021.0,2.0,4625.0,51.0,9,appartement,1.7666666666666666,3.6214794965031376,0,0,48.85335867675079,2.8252214943266845,17.6619817962789,0,0,237500.0,28.0,19.0,0.0,648.5,1.0,Dépendance
77018,2021.0,3.0,4354.444444444444,100.5,14,maison,2.1999999999999997,3.6214794965031376,0,0,48.85335867675079,2.8252214943266845,17.6619817962789,0,0,475000.0,72.0,25.0,3.0,430.0,0.0,Maison
77018,2021.0,4.0,3897.058823529412,170.0,11,maison,3.3333333333333335,3.6214794965031376,0,0,48.85335867675079,2.8252214943266845,17.6619817962789,0,0,257965.0,60.0,18.0,2.0,500.0,0.5,Dépendance
77018,2022.0,1.0,4715.555555555555,82.5,16,maison,4.2,3.6214794965031376,0,0,48.85335867675079,2.8252214943266845,17.6619817962789,0,0,656000.0,21.0,49.0,1.0,328.0,0.0,Dépendance
77018,2022.0,2.0,4682.926829268293,77.0,9,maison,5.8999999999999995,3.6214794965031376,0,0,48.85335867675079,2.8252214943266845,17.6619817962789,0,0,1304790.0,39.5,35.0,2.0,193.0,1.0,Dépendance
77018,2022.0,3.0,4339.622641509434,99.0,7,maison,6.533333333333334,3.6214794965031376,0,0,48.85335867675079,2.8252214943266845,17.6619817962789,0,0,230000.0,29.0,13.0,0.0,357.0,1.0,Dépendance
77018,2022.0,4.0,4844.827586206897,58.0,10,appartement,6.966666666666666,3.6214794965031376,0,0,48.85335867675079,2.8252214943266845,17.6619817962789,0,0,271400.0,28.5,27.0,1.0,242.0,0.0,Dépendance
77018,2023.0,1.0,4583.25,80.0,11,maison,7.0,3.6214794965031376,0,0,48.85335867675079,2.8252214943266845,17.6619817962789,0,0,288000.0,54.0,20.0,2.0,500.0,1.0,Dépendance
77018,2023.0,2.0,4360.46511627907,115.0,5,maison,6.066666666666666,3.6214794965031376,0,0,48.85335867675079,2.8252214943266845,17.6619817962789,0,0,319200.0,100.5,12.0,4.5,406.0,1.0,Maison
77018,2023.0,3.0,4656.25,69.0,13,appartement,5.5,3.6214794965031376,0,0,48.85335867675079,2.8252214943266845,17.6619817962789,0,0,550800.0,29.5,39.0,1.5,412.0,1.0,Dépendance
77018,2023.0,4.0,4492.492492492493,79.5,16,appartement,4.166666666666667,3.6214794965031376,0,0,48.85335867675079,2.8252214943266845,17.6619817962789,0,0,263000.0,30.0,39.0,0.5,397.0,1.0,Dépendance
77018,2024.0,1.0,3833.015267175572,101.0,10,maison,3.0,3.6214794965031376,0,0,48.85335867675079,2.8252214943266845,17.6619817962789,0,0,350000.0,75.0,29.0,1.5,353.0,1.0,Maison
77018,2024.0,2.0,3980.15873015873,54.0,2,appartement,2.5,3.6214794965031376,0,0,48.85335867675079,2.8252214943266845,17.6619817962789,0,0,209750.0,22.5,4.0,1.0,,1.0,Appartement
77018,2024.0,3.0,4249.4010182689435,74.0,6,maison,2.1,3.6214794965031376,0,0,48.85335867675079,2.8252214943266845,17.6619817962789,0,0,291000.0,24.5,20.0,1.0,266.0,1.0,Dépendance
77018,2024.0,4.0,4418.604651162791,86.0,10,maison,1.7,3.6214794965031376,0,0,48.85335867675079,2.8252214943266845,17.6619817962789,0,0,325681.2,72.5,29.0,3.5,500.0,1.0,Maison
77018,2025.0,2.0,4602.272727272727,35.0,5,appartement,0.7999999999999999,3.6214794965031376,0,0,48.85335867675079,2.8252214943266845,17.6619817962789,0,0,160000.0,29.0,12.0,1.0,174.0,0.5,Appartement
77018,2025.0,3.0,3830.6451612903224,124.0,1,maison,0.8500000000000001,3.6214794965031376,0,0,48.85335867675079,2.8252214943266845,17.6619817962789,0,0,475000.0,124.0,1.0,5.0,213.0,0.0,Maison
77018,2025.0,4.0,3735.4801157815255,126.5,6,maison,,3.6214794965031376,0,0,48.85335867675079,2.8252214943266845,17.6619817962789,0,0,508000.0,107.0,9.0,5.0,280.0,0.0,Maison
77019,2020.0,2.0,1289.0625,128.0,2,maison,0.3333333333333333,9.614266993973796,0,0,48.409920735653216,3.15373819088761,63.958317697672854,0,0,165000.0,128.0,2.0,6.0,515.0,0.0,Maison
77019,2021.0,2.0,2072.6902173913045,96.0,4,maison,1.7666666666666666,9.614266993973796,0,0,48.409920735653216,3.15373819088761,63.958317697672854,0,0,215000.0,96.0,11.0,4.0,585.0,0.0,Maison
77019,2021.0,3.0,2518.867924528302,106.0,2,maison,2.1999999999999997,9.614266993973796,0,0,48.409920735653216,3.15373819088761,63.958317697672854,0,0,267000.0,53.0,4.0,2.5,690.5,0.0,Dépendance
77019,2021.0,4.0,3538.9473684210525,41.0,2,maison,3.3333333333333335,9.614266993973796,0,0,48.409920735653216,3.15373819088761,63.958317697672854,0,0,123000.0,41.0,5.0,2.0,512.0,0.0,Maison
77019,2022.0,1.0,2421.0526315789475,95.0,1,maison,4.2,9.614266993973796,0,0,48.409920735653216,3.15373819088761,63.958317697672854,0,0,230000.0,0.0,5.0,0.0,348.0,0.0,Dépendance
77019,2022.0,3.0,2525.252525252525,99.0,3,maison,6.533333333333334,9.614266993973796,0,0,48.409920735653216,3.15373819088761,63.958317697672854,0,0,250000.0,70.0,7.0,4.0,500.0,0.0,Maison
77019,2023.0,1.0,1724.9166666666667,120.0,1,maison,7.0,9.614266993973796,0,0,48.409920735653216,3.15373819088761,63.958317697672854,0,0,206990.0,0.0,4.0,0.0,268.0,0.0,Dépendance
77019,2023.0,2.0,1268.2926829268292,41.0,1,maison,6.066666666666666,9.614266993973796,0,0,48.409920735653216,3.15373819088761,63.958317697672854,0,0,52000.0,41.0,1.0,2.0,31.0,0.0,Maison
77019,2023.0,3.0,1326.530612244898,98.0,1,maison,5.5,9.614266993973796,0,0,48.409920735653216,3.15373819088761,63.958317697672854,0,0,130000.0,0.0,10.0,0.0,61.0,0.0,Dépendance
77019,2023.0,4.0,2222.222222222222,153.0,1,maison,4.166666666666667,9.614266993973796,0,0,48.409920735653216,3.15373819088761,63.958317697672854,0,0,199414.25,153.0,12.0,3.0,2850.0,0.0,Maison
77019,2024.0,4.0,2153.846153846154,65.0,2,maison,1.7,9.614266993973796,0,0,48.409920735653216,3.15373819088761,63.958317697672854,0,0,140000.0,65.0,4.0,4.0,329.5,0.0,Maison
77019,2025.0,2.0,2158.5365853658536,82.0,2,maison,0.7999999999999999,9.614266993973796,0,0,48.409920735653216,3.15373819088761,63.958317697672854,0,0,177000.0,41.0,5.0,2.0,351.0,0.0,Dépendance
77020,2020.0,3.0,1907.569721115538,251.0,2,maison,0.3666666666666667,14.154040503332856,0,0,48.66431986322187,3.2023777859049405,49.73851610419791,0,0,478800.0,251.0,4.0,6.0,413.0,0.0,Maison
77020,2020.0,4.0,2789.855072463768,69.0,1,maison,0.1,14.154040503332856,0,0,48.66431986322187,3.2023777859049405,49.73851610419791,0,0,110250.0,69.0,2.0,4.0,580.0,0.0,Maison
77020,2021.0,2.0,2560.4395604395604,102.0,9,maison,1.7666666666666666,14.154040503332856,0,0,48.66431986322187,3.2023777859049405,49.73851610419791,0,0,335000.0,0.0,27.0,0.0,642.0,0.0,Dépendance
77020,2021.0,3.0,1777.7777777777778,90.0,1,maison,2.1999999999999997,14.154040503332856,0,0,48.66431986322187,3.2023777859049405,49.73851610419791,0,0,160000.0,45.0,3.0,1.5,892.0,0.0,Dépendance
77020,2021.0,4.0,1615.3846153846157,130.0,1,maison,3.3333333333333335,14.154040503332856,0,0,48.66431986322187,3.2023777859049405,49.73851610419791,0,0,144500.0,130.0,6.0,6.0,791.5,0.0,Maison
77020,2022.0,1.0,3219.178082191781,73.0,2,maison,4.2,14.154040503332856,0,0,48.66431986322187,3.2023777859049405,49.73851610419791,0,0,235000.0,73.0,3.0,3.0,329.0,0.0,Maison
77020,2022.0,2.0,2525.252525252525,99.0,2,maison,5.8999999999999995,14.154040503332856,0,0,48.66431986322187,3.2023777859049405,49.73851610419791,0,0,250000.0,99.0,2.0,5.0,819.0,0.0,Maison
77020,2023.0,2.0,2715.909090909091,88.0,3,maison,6.066666666666666,14.154040503332856,0,0,48.66431986322187,3.2023777859049405,49.73851610419791,0,0,239000.0,0.0,11.0,0.0,378.0,0.0,Dépendance
77020,2023.0,3.0,741.6666666666666,120.0,1,maison,5.5,14.154040503332856,0,0,48.66431986322187,3.2023777859049405,49.73851610419791,0,0,89000.0,120.0,2.0,6.0,181.5,0.0,Maison
77020,2024.0,3.0,1683.3333333333333,120.0,1,maison,2.1,14.154040503332856,0,0,48.66431986322187,3.2023777859049405,49.73851610419791,0,0,202000.0,120.0,2.0,6.0,181.5,0.0,Maison
77020,2024.0,4.0,2246.067415730337,89.0,1,maison,1.7,14.154040503332856,0,0,48.66431986322187,3.2023777859049405,49.73851610419791,0,0,199900.0,89.0,7.0,4.0,653.0,0.0,Maison
77021,2020.0,1.0,1591.3690476190477,95.0,2,maison,1.3666666666666665,2.3486172861220744,0,0,48.362196053209544,3.060090241026303,62.974019381110125,0,0,210500.0,95.0,4.0,3.5,298.5,0.0,Maison
77021,2021.0,3.0,780.99173553719,121.0,1,maison,2.1999999999999997,2.3486172861220744,0,0,48.362196053209544,3.060090241026303,62.974019381110125,0,0,94500.0,121.0,1.0,6.0,701.0,0.0,Maison
77021,2023.0,4.0,2647.0588235294117,68.0,1,maison,4.166666666666667,2.3486172861220744,0,0,48.362196053209544,3.060090241026303,62.974019381110125,0,0,180000.0,0.0,4.0,0.0,378.0,0.0,Dépendance
77021,2024.0,2.0,2428.767123287671,146.0,3,maison,2.5,2.3486172861220744,0,0,48.362196053209544,3.060090241026303,62.974019381110125,0,0,354600.0,0.0,20.0,0.0,747.0,0.0,Dépendance
77021,2024.0,3.0,2481.4285714285716,105.0,1,maison,2.1,2.3486172861220744,0,0,48.362196053209544,3.060090241026303,62.974019381110125,0,0,260550.0,52.5,4.0,2.5,581.0,0.0,Dépendance
77022,2020.0,2.0,3272.7272727272725,110.0,7,maison,0.3333333333333333,7.433880471434168,0,0,48.442428847414405,2.604185767695854,36.40748460450177,0,0,395000.0,110.0,21.0,6.0,200.0,0.0,Maison
77022,2021.0,1.0,3886.8690702087288,170.0,6,maison,1.0,7.433880471434168,0,0,48.442428847414405,2.604185767695854,36.40748460450177,0,0,619600.0,78.0,12.0,3.0,479.5,0.0,Maison
77022,2021.0,2.0,3961.574074074074,306.0,6,maison,1.7666666666666666,7.433880471434168,0,0,48.442428847414405,2.604185767695854,36.40748460450177,0,0,855700.0,306.0,6.0,8.0,1210.5,0.0,Maison
